corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,query_year,year,CorrectionDummy_filing
00126566,한화에어로스페이스,012450,Y,[기재정정]사업보고서 (2017.12),20180725000277,한화에어로스페이스,20180725,연,2018,2018,1
00126566,한화에어로스페이스,012450,Y,[기재정정]사업보고서 (2021.12),20220812000030,한화에어로스페이스,20220812,연,2022,2022,1
00126566,한화에어로스페이스,012450,Y,[기재정정]사업보고서 (2022.12),20230321001337,한화에어로스페이스,20230321,연,2023,2023,1
00126566,한화에어로스페이스,012450,Y,[기재정정]사업보고서 (2023.12),20240329000902,한화에어로스페이스,20240329,연,2024,2024,1
00129280,삼화전자공업,011230,Y,[기재정정]사업보고서 (2019.12),20200331002426,삼화전자공업,20200331,연,2020,2020,1
00129280,삼화전자공업,011230,Y,[기재정정]사업보고서 (2022.12),20231017000217,삼화전자공업,20231017,연,2023,2023,1
00138057,써니전자,004770,Y,[기재정정]사업보고서 (2017.12),20180405001927,써니전자,20180405,연,2018,2018,1
00141875,사조오양,006090,Y,[기재정정]사업보고서 (2021.12),20220331002835,사조오양,20220331,,2022,2022,1
00129271,삼화전기,009470,Y,[기재정정]사업보고서 (2011.12),20180119000464,삼화전기,20180122,연,2018,2018,1
00129271,삼화전기,009470,Y,[기재정정]사업보고서 (2011.12),20180119000450,삼화전기,20180119,정연,2018,2018,1
00129271,삼화전기,009470,Y,[기재정정]사업보고서 (2015.12),20180119000426,삼화전기,20180119,연,2018,2018,1
00129271,삼화전기,009470,Y,[기재정정]사업보고서 (2014.12),20180119000423,삼화전기,20180119,연,2018,2018,1
00129271,삼화전기,009470,Y,[기재정정]사업보고서 (2013.12),20180119000421,삼화전기,20180119,연,2018,2018,1
00129271,삼화전기,009470,Y,[기재정정]사업보고서 (2012.12),20180119000419,삼화전기,20180119,연,2018,2018,1
00129271,삼화전기,009470,Y,[기재정정]사업보고서 (2011.12),20180119000415,삼화전기,20180119,정연,2018,2018,1
00155124,평화홀딩스,010770,Y,[기재정정]사업보고서 (2018.12),20191031000206,평화홀딩스,20191031,연,2019,2019,1
00155124,평화홀딩스,010770,Y,[기재정정]사업보고서 (2018.12),20190625000454,평화홀딩스,20190625,정연,2019,2019,1
00155124,평화홀딩스,010770,Y,[기재정정]사업보고서 (2020.12),20210331003227,평화홀딩스,20210331,연,2021,2021,1
00155124,평화홀딩스,010770,Y,[기재정정]사업보고서 (2022.12),20240312000938,평화홀딩스,20240312,연,2024,2024,1
00115676,KG스틸,016380,Y,[기재정정]사업보고서 (2018.12),20200416000248,KG스틸,20200416,연,2020,2020,1
00115676,KG스틸,016380,Y,[첨부정정]사업보고서 (2023.12),20240326000399,KG스틸,20240326,연,2024,2024,1
00113544,대한화섬,003830,Y,[기재정정]사업보고서 (2018.12),20190417000580,대한화섬,20190417,,2019,2019,1
00113544,대한화섬,003830,Y,[기재정정]사업보고서 (2017.12),20190417000575,대한화섬,20190417,,2019,2019,1
00113544,대한화섬,003830,Y,[기재정정]사업보고서 (2016.12),20190417000568,대한화섬,20190417,,2019,2019,1
00113544,대한화섬,003830,Y,[기재정정]사업보고서 (2015.12),20190417000560,대한화섬,20190417,,2019,2019,1
00113544,대한화섬,003830,Y,[기재정정]사업보고서 (2014.12),20190417000551,대한화섬,20190417,,2019,2019,1
00152686,코리아써키트,007810,Y,[기재정정]사업보고서 (2020.12),20210326000871,코리아써키트,20210326,연,2021,2021,1
00128032,삼일제약,000520,Y,[기재정정]사업보고서 (2018.12),20190712000396,삼일제약,20190712,연,2019,2019,1
00122825,인스코비,006490,Y,[기재정정]사업보고서 (2020.12),20220317000545,인스코비,20220317,연,2022,2022,1
00164478,현대건설,000720,Y,[기재정정]사업보고서 (2021.12),20220325001068,현대건설,20220325,연,2022,2022,1
00164478,현대건설,000720,Y,[기재정정]사업보고서 (2023.12),20240329003141,현대건설,20240329,연,2024,2024,1
00164478,현대건설,000720,Y,[기재정정]사업보고서 (2023.12),20240314001734,현대건설,20240314,정연,2024,2024,1
00117300,TCC스틸,002710,Y,[기재정정]사업보고서 (2018.12),20190719000107,TCC스틸,20190719,연,2019,2019,1
00117300,TCC스틸,002710,Y,[기재정정]사업보고서 (2021.12),20220812000477,TCC스틸,20220812,연,2022,2022,1
00101044,에이프로젠바이오로직스,003060,Y,[기재정정]사업보고서 (2017.12),20180911000364,에이프로젠바이오로직스,20180911,연,2018,2018,1
00101044,에이프로젠바이오로직스,003060,Y,[기재정정]사업보고서 (2018.12),20190626000095,에이프로젠바이오로직스,20190626,연,2019,2019,1
00101044,에이프로젠바이오로직스,003060,Y,[첨부정정]사업보고서 (2023.12),20240314000182,에이프로젠바이오로직스,20240314,연,2024,2024,1
00120030,GS건설,006360,Y,[기재정정]사업보고서 (2023.12),20240329002822,GS건설,20240329,연,2024,2024,1
00120030,GS건설,006360,Y,[기재정정]사업보고서 (2023.12),20240328001696,GS건설,20240328,정연,2024,2024,1
00126779,삼아알미늄,006110,Y,[첨부정정]사업보고서 (2021.12),20220325000460,삼아알미늄,20220325,연,2022,2022,1
00126779,삼아알미늄,006110,Y,[기재정정]사업보고서 (2021.12),20220317001139,삼아알미늄,20220317,정연,2022,2022,1
00126362,삼성SDI,006400,Y,[첨부정정]사업보고서 (2017.12),20180330003007,삼성SDI,20180330,연,2018,2018,1
00126362,삼성SDI,006400,Y,[기재정정]사업보고서 (2022.12),20230313000726,삼성SDI,20230313,연,2023,2023,1
00126371,삼성전기,009150,Y,[기재정정]사업보고서 (2017.12),20180814001230,삼성전기,20180814,연,2018,2018,1
00126371,삼성전기,009150,Y,[기재정정]사업보고서 (2023.12),20240329002895,삼성전기,20240329,연,2024,2024,1
00115612,동부건설,005960,Y,[기재정정]사업보고서 (2020.12),20210423000012,동부건설,20210423,연,2021,2021,1
00115612,동부건설,005960,Y,[기재정정]사업보고서 (2020.12),20210323000535,동부건설,20210323,정연,2021,2021,1
00115612,동부건설,005960,Y,[기재정정]사업보고서 (2020.12),20210318001340,동부건설,20210318,정연,2021,2021,1
00115612,동부건설,005960,Y,[기재정정]사업보고서 (2021.12),20220713000108,동부건설,20220713,연,2022,2022,1
00115612,동부건설,005960,Y,[기재정정]사업보고서 (2023.12),20240318000506,동부건설,20240318,연,2024,2024,1
00103042,케이씨티시,009070,Y,[기재정정]사업보고서 (2017.12),20180410000329,케이씨티시,20180410,연,2018,2018,1
00103042,케이씨티시,009070,Y,[기재정정]사업보고서 (2020.12),20210330001143,케이씨티시,20210330,연,2021,2021,1
00103042,케이씨티시,009070,Y,[기재정정]사업보고서 (2023.12),20240322000946,케이씨티시,20240322,연,2024,2024,1
00152880,코오롱글로벌,003070,Y,[기재정정]사업보고서 (2019.12),20201116002152,코오롱글로벌,20201116,연,2020,2020,1
00152880,코오롱글로벌,003070,Y,[기재정정]사업보고서 (2022.12),20230814002221,코오롱글로벌,20230814,연,2023,2023,1
00152880,코오롱글로벌,003070,Y,[기재정정]사업보고서 (2023.12),20240326000552,코오롱글로벌,20240326,연,2024,2024,1
00124726,빙그레,005180,Y,[기재정정]사업보고서 (2021.12),20220812000681,빙그레,20220812,연,2022,2022,1
00148984,시알홀딩스,000480,Y,[기재정정]사업보고서 (2017.12),20180406002335,시알홀딩스,20180406,연,2018,2018,1
00148984,시알홀딩스,000480,Y,[기재정정]사업보고서 (2019.12),20200402000570,시알홀딩스,20200402,연,2020,2020,1
00148984,시알홀딩스,000480,Y,[기재정정]사업보고서 (2023.12),20240315000607,시알홀딩스,20240315,연,2024,2024,1
00148984,시알홀딩스,000480,Y,[첨부정정]사업보고서 (2023.12),20240313001708,시알홀딩스,20240313,정연,2024,2024,1
00164706,현대약품,004310,Y,[기재정정]사업보고서 (2019.11),20210218000002,현대약품,20210218,,2021,2021,1
00164706,현대약품,004310,Y,[기재정정]사업보고서 (2018.11),20210218000001,현대약품,20210218,,2021,2021,1
00107598,남양유업,003920,Y,[기재정정]사업보고서 (2017.12),20180921000478,남양유업,20180921,연,2018,2018,1
00107598,남양유업,003920,Y,[기재정정]사업보고서 (2016.12),20180921000473,남양유업,20180921,연,2018,2018,1
00107598,남양유업,003920,Y,[기재정정]사업보고서 (2015.12),20180921000461,남양유업,20180921,연,2018,2018,1
00107598,남양유업,003920,Y,[기재정정]사업보고서 (2014.12),20180921000450,남양유업,20180921,연,2018,2018,1
00107598,남양유업,003920,Y,[기재정정]사업보고서 (2013.12),20180921000437,남양유업,20180921,연,2018,2018,1
00107598,남양유업,003920,Y,[첨부정정]사업보고서 (2021.12),20220408002890,남양유업,20220408,연,2022,2022,1
00107224,남선알미늄,008350,Y,[기재정정]사업보고서 (2023.12),20240604000282,남선알미늄,20240604,연,2024,2024,1
00160621,한국화장품제조,003350,Y,[기재정정]사업보고서 (2021.12),20220318000130,한국화장품제조,20220318,,2022,2022,1
00164812,현대코퍼레이션,011760,Y,[기재정정]사업보고서 (2017.12),20180614000525,현대코퍼레이션,20180614,연,2018,2018,1
00131780,SK네트웍스,001740,Y,[첨부정정]사업보고서 (2020.12),20210322000867,SK네트웍스,20210322,연,2021,2021,1
00131780,SK네트웍스,001740,Y,[기재정정]사업보고서 (2021.12),20220404002305,SK네트웍스,20220404,연,2022,2022,1
00131780,SK네트웍스,001740,Y,[기재정정]사업보고서 (2022.12),20231114001467,SK네트웍스,20231114,연,2023,2023,1
00131780,SK네트웍스,001740,Y,[기재정정]사업보고서 (2022.12),20230323001453,SK네트웍스,20230323,정연,2023,2023,1
00101433,경농,002100,Y,[기재정정]사업보고서 (2018.12),20190403001952,경농,20190403,연,2019,2019,1
00150828,진흥기업,002780,Y,[기재정정]사업보고서 (2021.12),20220811000367,진흥기업,20220811,,2022,2022,1
00151395,천일고속,000650,Y,[기재정정]사업보고서 (2017.12),20180615000349,천일고속,20180615,,2018,2018,1
00151395,천일고속,000650,Y,[기재정정]사업보고서 (2021.12),20220810000340,천일고속,20220810,,2022,2022,1
00111847,대원강업,000430,Y,[기재정정]사업보고서 (2022.12),20230324000880,대원강업,20230324,연,2023,2023,1
00148939,조광피혁,004700,Y,[기재정정]사업보고서 (2020.12),20210326001135,조광피혁,20210326,정,2021,2021,1
00148939,조광피혁,004700,Y,[기재정정]사업보고서 (2021.12),20220818000327,조광피혁,20220818,,2022,2022,1
00148939,조광피혁,004700,Y,[기재정정]사업보고서 (2020.12),20220818000308,조광피혁,20220818,,2022,2022,1
00148939,조광피혁,004700,Y,[기재정정]사업보고서 (2019.12),20220818000294,조광피혁,20220818,,2022,2022,1
00148939,조광피혁,004700,Y,[기재정정]사업보고서 (2018.12),20220818000282,조광피혁,20220818,,2022,2022,1
00148939,조광피혁,004700,Y,[기재정정]사업보고서 (2017.12),20220818000267,조광피혁,20220818,연,2022,2022,1
00148939,조광피혁,004700,Y,[기재정정]사업보고서 (2021.12),20220711000190,조광피혁,20220711,정,2022,2022,1
00148939,조광피혁,004700,Y,[기재정정]사업보고서 (2021.12),20220325001047,조광피혁,20220325,정,2022,2022,1
00133812,세방,004360,Y,[기재정정]사업보고서 (2018.12),20190403000746,세방,20190403,연,2019,2019,1
00133812,세방,004360,Y,[첨부정정]사업보고서 (2018.12),20190401002421,세방,20190401,정연,2019,2019,1
00133812,세방,004360,Y,[기재정정]사업보고서 (2021.12),20220812000769,세방,20220812,연,2022,2022,1
00149804,디와이에이,002880,Y,[기재정정]사업보고서 (2017.12),20180406002218,디와이에이,20180406,정연,2018,2018,1
00149804,디와이에이,002880,Y,[기재정정]사업보고서 (2018.12),20190409001913,디와이에이,20190409,연,2019,2019,1
00149804,디와이에이,002880,Y,[기재정정]사업보고서 (2015.12),20210218001076,디와이에이,20210218,연,2021,2021,1
00149804,디와이에이,002880,Y,[기재정정]사업보고서 (2016.12),20210218001072,디와이에이,20210218,연,2021,2021,1
00149804,디와이에이,002880,Y,[기재정정]사업보고서 (2017.12),20210218000973,디와이에이,20210218,연,2021,2021,1
00149804,디와이에이,002880,Y,[기재정정]사업보고서 (2021.12),20220324000531,디와이에이,20220324,연,2022,2022,1
00107066,남광토건,001260,Y,[기재정정]사업보고서 (2020.12),20210319000418,남광토건,20210319,연,2021,2021,1
00107066,남광토건,001260,Y,[기재정정]사업보고서 (2022.12),20230712000089,남광토건,20230712,연,2023,2023,1
00127200,삼영전자공업,005680,Y,[기재정정]사업보고서 (2018.12),20190626000070,삼영전자공업,20190626,연,2019,2019,1
00136624,신영와코루,005800,Y,[기재정정]사업보고서 (2019.12),20200330001687,신영와코루,20200330,정연,2020,2020,1
00136624,신영와코루,005800,Y,[기재정정]사업보고서 (2019.12),20210317000431,신영와코루,20210317,연,2021,2021,1
00141626,오리엔트바이오,002630,Y,[기재정정]사업보고서 (2021.03),20211111000394,오리엔트바이오,20211111,연,2021,2021,1
00141626,오리엔트바이오,002630,Y,[기재정정]사업보고서 (2022.03),20220621000039,오리엔트바이오,20220621,,2022,2022,1
00148948,조비,001550,Y,[기재정정]사업보고서 (2017.12),20180607000240,조비,20180607,,2018,2018,1
00148948,조비,001550,Y,[기재정정]사업보고서 (2018.12),20190403002082,조비,20190403,,2019,2019,1
00148920,조광페인트,004910,Y,[기재정정]사업보고서 (2020.12),20210419000042,조광페인트,20210419,연,2021,2021,1
00148920,조광페인트,004910,Y,[기재정정]사업보고서 (2022.12),20230327000842,조광페인트,20230327,연,2023,2023,1
00132725,SB성보,003080,Y,[기재정정]사업보고서 (2017.12),20180615000308,SB성보,20180615,,2018,2018,1
00128555,삼천리,004690,Y,[기재정정]사업보고서 (2023.12),20240319000801,삼천리,20240319,연,2024,2024,1
00149345,조흥,002600,Y,[기재정정]사업보고서 (2020.12),20210305000380,조흥,20210305,,2021,2021,1
00106119,금양,001570,Y,[기재정정]사업보고서 (2018.12),20190619000318,금양,20190619,연,2019,2019,1
00106119,금양,001570,Y,[기재정정]사업보고서 (2022.12),20230323001004,금양,20230323,정연,2023,2023,1
00106119,금양,001570,Y,[기재정정]사업보고서 (2023.12),20240417000287,금양,20240417,연,2024,2024,1
00106119,금양,001570,Y,[기재정정]사업보고서 (2022.12),20240313001231,금양,20240313,연,2024,2024,1
00109718,사조대림,003960,Y,[기재정정]사업보고서 (2017.12),20190117000236,사조대림,20190117,연,2019,2019,1
00109718,사조대림,003960,Y,[기재정정]사업보고서 (2021.12),20220929000312,사조대림,20220929,연,2022,2022,1
00107677,비비안,002070,Y,[기재정정]사업보고서 (2016.12),20180118000337,비비안,20180118,연,2018,2018,1
00107677,비비안,002070,Y,[기재정정]사업보고서 (2019.12),20200331001822,비비안,20200331,연,2020,2020,1
00107677,비비안,002070,Y,[기재정정]사업보고서 (2018.12),20200327001440,비비안,20200327,연,2020,2020,1
00107677,비비안,002070,Y,[기재정정]사업보고서 (2017.12),20200327001432,비비안,20200327,연,2020,2020,1
00107677,비비안,002070,Y,[기재정정]사업보고서 (2020.12),20210817001926,비비안,20210817,연,2021,2021,1
00107677,비비안,002070,Y,[기재정정]사업보고서 (2020.12),20210413001957,비비안,20210413,정연,2021,2021,1
00162063,한신공영,004960,Y,[기재정정]사업보고서 (2021.12),20220713000230,한신공영,20220713,연,2022,2022,1
00127255,삼영,003720,Y,[기재정정]사업보고서 (2022.12),20230713000197,삼영,20230713,연,2023,2023,1
00135962,신라교역,004970,Y,[기재정정]사업보고서 (2017.12),20180608000113,신라교역,20180608,연,2018,2018,1
00135962,신라교역,004970,Y,[기재정정]사업보고서 (2017.12),20180403001557,신라교역,20180403,정연,2018,2018,1
00135962,신라교역,004970,Y,[기재정정]사업보고서 (2019.12),20210317000593,신라교역,20210317,연,2021,2021,1
00135962,신라교역,004970,Y,[기재정정]사업보고서 (2021.12),20220930000044,신라교역,20220930,연,2022,2022,1
00149354,종근당홀딩스,001630,Y,[기재정정]사업보고서 (2019.12),20200429001407,종근당홀딩스,20200429,연,2020,2020,1
00161046,한독,002390,Y,[기재정정]사업보고서 (2018.12),20190619000218,한독,20190619,연,2019,2019,1
00167208,흥아해운,003280,Y,[기재정정]사업보고서 (2018.12),20191120000137,흥아해운,20191120,연,2019,2019,1
00167208,흥아해운,003280,Y,[기재정정]사업보고서 (2018.12),20190820000112,흥아해운,20190820,정연,2019,2019,1
00167208,흥아해운,003280,Y,[기재정정]사업보고서 (2020.12),20210729000451,흥아해운,20210729,연,2021,2021,1
00167208,흥아해운,003280,Y,[기재정정]사업보고서 (2021.12),20220816000435,흥아해운,20220816,연,2022,2022,1
00138190,GS글로벌,001250,Y,[기재정정]사업보고서 (2017.12),20180605000262,GS글로벌,20180605,연,2018,2018,1
00138190,GS글로벌,001250,Y,[기재정정]사업보고서 (2022.12),20230406002879,GS글로벌,20230406,연,2023,2023,1
00138190,GS글로벌,001250,Y,[기재정정]사업보고서 (2023.12),20240328001504,GS글로벌,20240328,연,2024,2024,1
00106313,금호건설,002990,Y,[기재정정]사업보고서 (2023.12),20240318000777,금호건설,20240318,연,2024,2024,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2018.12),20190708000289,삼부토건,20190708,정연,2019,2019,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2021.12),20231212000335,삼부토건,20231212,연,2023,2023,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2020.12),20231212000331,삼부토건,20231212,연,2023,2023,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2019.12),20231212000328,삼부토건,20231212,연,2023,2023,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2018.12),20231212000324,삼부토건,20231212,연,2023,2023,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2021.12),20230323000011,삼부토건,20230323,정연,2023,2023,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2020.12),20230323000010,삼부토건,20230323,정연,2023,2023,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2019.12),20230323000008,삼부토건,20230323,정연,2023,2023,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2018.12),20230323000007,삼부토건,20230323,정연,2023,2023,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2023.12),20240821000569,삼부토건,20240822,연,2024,2024,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2022.12),20240821000566,삼부토건,20240822,연,2024,2024,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2022.12),20240821000411,삼부토건,20240821,정연,2024,2024,1
00125974,삼부토건,001470,Y,[기재정정]사업보고서 (2023.12),20240423000579,삼부토건,20240423,정연,2024,2024,1
00134723,페이퍼코리아,001020,Y,[기재정정]사업보고서 (2018.12),20190814002034,페이퍼코리아,20190814,연,2019,2019,1
00134723,페이퍼코리아,001020,Y,[기재정정]사업보고서 (2020.12),20210503000454,페이퍼코리아,20210503,연,2021,2021,1
00134723,페이퍼코리아,001020,Y,[기재정정]사업보고서 (2021.12),20220330001348,페이퍼코리아,20220330,연,2022,2022,1
00117337,동양,001520,Y,[기재정정]사업보고서 (2017.12),20180921000384,동양,20180921,연,2018,2018,1
00117337,동양,001520,Y,[기재정정]사업보고서 (2018.12),20190814001889,동양,20190814,연,2019,2019,1
00117337,동양,001520,Y,[기재정정]사업보고서 (2021.12),20220323000930,동양,20220323,연,2022,2022,1
00117337,동양,001520,Y,[기재정정]사업보고서 (2021.12),20220321001492,동양,20220321,정연,2022,2022,1
00117337,동양,001520,Y,[기재정정]사업보고서 (2022.12),20230403003757,동양,20230403,연,2023,2023,1
00160588,한화,000880,Y,[기재정정]사업보고서 (2017.12),20180611000325,한화,20180611,연,2018,2018,1
00160588,한화,000880,Y,[기재정정]사업보고서 (2021.12),20220324000140,한화,20220324,연,2022,2022,1
00160588,한화,000880,Y,[기재정정]사업보고서 (2021.12),20220322000038,한화,20220322,정연,2022,2022,1
00160588,한화,000880,Y,[기재정정]사업보고서 (2023.12),20240430000953,한화,20240430,정연,2024,2024,1
00160588,한화,000880,Y,[기재정정]사업보고서 (2023.12),20240328001723,한화,20240328,정연,2024,2024,1
00149947,JW중외제약,001060,Y,[기재정정]사업보고서 (2017.12),20181024000255,JW중외제약,20181024,연,2018,2018,1
00149947,JW중외제약,001060,Y,[기재정정]사업보고서 (2016.12),20181024000252,JW중외제약,20181024,연,2018,2018,1
00149947,JW중외제약,001060,Y,[기재정정]사업보고서 (2017.12),20180605000206,JW중외제약,20180605,정연,2018,2018,1
00149947,JW중외제약,001060,Y,[기재정정]사업보고서 (2018.12),20190730000354,JW중외제약,20190730,연,2019,2019,1
00149947,JW중외제약,001060,Y,[기재정정]사업보고서 (2018.12),20190402002312,JW중외제약,20190402,정연,2019,2019,1
00141307,영풍,000670,Y,[기재정정]사업보고서 (2016.12),20180515001305,영풍,20180515,연,2018,2018,1
00141307,영풍,000670,Y,[기재정정]사업보고서 (2022.12),20230713000143,영풍,20230713,연,2023,2023,1
00141307,영풍,000670,Y,[기재정정]사업보고서 (2023.12),20240814004220,영풍,20240814,연,2024,2024,1
00141307,영풍,000670,Y,[기재정정]사업보고서 (2023.12),20240325000500,영풍,20240325,정연,2024,2024,1
00122472,PKC,001340,Y,[기재정정]사업보고서 (2018.12),20190814000485,PKC,20190814,정,2019,2019,1
00122472,PKC,001340,Y,[기재정정]사업보고서 (2017.12),20190814000481,PKC,20190814,정,2019,2019,1
00122472,PKC,001340,Y,[기재정정]사업보고서 (2018.12),20200330002989,PKC,20200330,,2020,2020,1
00122472,PKC,001340,Y,[기재정정]사업보고서 (2017.12),20200330002939,PKC,20200330,,2020,2020,1
00122472,PKC,001340,Y,[기재정정]사업보고서 (2016.12),20200330002895,PKC,20200330,,2020,2020,1
00122472,PKC,001340,Y,[기재정정]사업보고서 (2022.12),20230831001561,PKC,20230831,정연,2023,2023,1
00122472,PKC,001340,Y,[기재정정]사업보고서 (2022.12),20240315000854,PKC,20240315,연,2024,2024,1
00163716,한창,005110,Y,[기재정정]사업보고서 (2020.12),20210817001332,한창,20210817,연,2021,2021,1
00163716,한창,005110,Y,[기재정정]사업보고서 (2020.12),20210331001256,한창,20210331,정연,2021,2021,1
00129235,삼화왕관,004450,Y,[기재정정]사업보고서 (2018.12),20190626000216,삼화왕관,20190626,,2019,2019,1
00129235,삼화왕관,004450,Y,[기재정정]사업보고서 (2020.12),20210608000200,삼화왕관,20210608,연,2021,2021,1
00112378,KR모터스,000040,Y,[기재정정]사업보고서 (2016.12),20180207000389,KR모터스,20180207,연,2018,2018,1
00112378,KR모터스,000040,Y,[기재정정]사업보고서 (2015.12),20180207000386,KR모터스,20180207,연,2018,2018,1
00112378,KR모터스,000040,Y,[기재정정]사업보고서 (2014.12),20180207000382,KR모터스,20180207,연,2018,2018,1
00112378,KR모터스,000040,Y,[기재정정]사업보고서 (2019.12),20200519000184,KR모터스,20200519,연,2020,2020,1
00112378,KR모터스,000040,Y,[기재정정]사업보고서 (2021.12),20220518000138,KR모터스,20220518,,2022,2022,1
00112378,KR모터스,000040,Y,[기재정정]사업보고서제출기한연장신고서 (2021.12),20220324000446,KR모터스,20220324,,2022,2022,1
00103006,고려제강,002240,Y,[기재정정]사업보고서 (2017.12),20180921000363,고려제강,20180921,연,2018,2018,1
00103006,고려제강,002240,Y,[기재정정]사업보고서 (2016.12),20180312000319,고려제강,20180312,연,2018,2018,1
00103006,고려제강,002240,Y,[기재정정]사업보고서 (2015.12),20180312000314,고려제강,20180312,연,2018,2018,1
00103006,고려제강,002240,Y,[기재정정]사업보고서 (2018.12),20190402001474,고려제강,20190402,연,2019,2019,1
00153755,태양금속공업,004100,Y,[기재정정]사업보고서 (2019.12),20220630000614,태양금속공업,20220630,연,2022,2022,1
00153755,태양금속공업,004100,Y,[기재정정]사업보고서 (2018.12),20220630000603,태양금속공업,20220630,연,2022,2022,1
00153755,태양금속공업,004100,Y,[기재정정]사업보고서 (2017.12),20220630000596,태양금속공업,20220630,연,2022,2022,1
00153755,태양금속공업,004100,Y,[기재정정]사업보고서 (2016.12),20220630000577,태양금속공업,20220630,연,2022,2022,1
00132211,SUN&L,002820,Y,[기재정정]사업보고서 (2021.12),20220812000487,SUN&L,20220812,연,2022,2022,1
00132211,SUN&L,002820,Y,[기재정정]사업보고서 (2022.12),20230515001480,SUN&L,20230515,,2023,2023,1
00118266,DRB동일,004840,Y,[기재정정]사업보고서 (2017.12),20180713000559,DRB동일,20180713,연,2018,2018,1
00118266,DRB동일,004840,Y,[기재정정]사업보고서 (2016.12),20180713000554,DRB동일,20180713,연,2018,2018,1
00157681,롯데정밀화학,004000,Y,[기재정정]사업보고서 (2023.12),20240329003375,롯데정밀화학,20240329,연,2024,2024,1
00119195,동화약품,000020,Y,[기재정정]사업보고서 (2017.12),20180618000261,동화약품,20180618,,2018,2018,1
00119195,동화약품,000020,Y,[기재정정]사업보고서 (2017.12),20180618000237,동화약품,20180618,정,2018,2018,1
00109693,DL,000210,Y,[기재정정]사업보고서 (2017.12),20180402004589,DL,20180402,연,2018,2018,1
00109693,DL,000210,Y,[기재정정]사업보고서 (2019.12),20200515001792,DL,20200515,연,2020,2020,1
00109693,DL,000210,Y,[기재정정]사업보고서 (2020.12),20210405003117,DL,20210405,연,2021,2021,1
00109693,DL,000210,Y,[기재정정]사업보고서 (2020.12),20210319001199,DL,20210319,정연,2021,2021,1
00109693,DL,000210,Y,[기재정정]사업보고서 (2021.12),20220816002153,DL,20220816,정연,2022,2022,1
00109693,DL,000210,Y,[기재정정]사업보고서 (2022.12),20230728000644,DL,20230728,연,2023,2023,1
00109693,DL,000210,Y,[기재정정]사업보고서 (2021.12),20230728000642,DL,20230728,연,2023,2023,1
00109693,DL,000210,Y,[기재정정]사업보고서 (2023.12),20240329002623,DL,20240329,연,2024,2024,1
00120076,LX인터내셔널,001120,Y,[기재정정]사업보고서 (2023.12),20240320000868,LX인터내셔널,20240320,연,2024,2024,1
00153393,태광산업,003240,Y,[기재정정]사업보고서 (2018.12),20190417000571,태광산업,20190417,연,2019,2019,1
00153393,태광산업,003240,Y,[기재정정]사업보고서 (2017.12),20190417000558,태광산업,20190417,연,2019,2019,1
00153393,태광산업,003240,Y,[기재정정]사업보고서 (2016.12),20190417000543,태광산업,20190417,연,2019,2019,1
00153393,태광산업,003240,Y,[기재정정]사업보고서 (2015.12),20190417000536,태광산업,20190417,연,2019,2019,1
00153393,태광산업,003240,Y,[기재정정]사업보고서 (2014.12),20190417000526,태광산업,20190417,연,2019,2019,1
00153393,태광산업,003240,Y,[기재정정]사업보고서 (2020.12),20220225006914,태광산업,20220225,연,2022,2022,1
00153393,태광산업,003240,Y,[기재정정]사업보고서 (2023.12),20240329003575,태광산업,20240329,연,2024,2024,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2017.12),20180615000366,부산주공,20180615,,2018,2018,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2016.12),20180515001725,부산주공,20180515,,2018,2018,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2015.12),20180515001669,부산주공,20180515,,2018,2018,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2014.12),20180515001640,부산주공,20180515,,2018,2018,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2013.12),20180515001612,부산주공,20180515,,2018,2018,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2012.12),20180515001583,부산주공,20180515,,2018,2018,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2011.12),20180515001549,부산주공,20180515,,2018,2018,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2016.12),20180330001593,부산주공,20180330,정,2018,2018,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2018.12),20190401005073,부산주공,20190401,정,2019,2019,1
00124151,부산주공,005030,Y,[기재정정]사업보고서 (2020.12),20210420000237,부산주공,20210420,,2021,2021,1
